judul,judul_id,BAB,BAB_id,Pasal,Pasal_id,Content
PP No 34 Tahun 2021,3003421,BAB III: PENGESAHAN RENCANA PENGGUNAAN,300342103,PASAL 16,300342103016,Pengesahan RPTKA terdiri atas:   a. RPTKA untuk pekerjaan bersifat sementara;   b. RPTKA untuk pekerjaan lebih dari 6 (enam ) bulan;   c. RPTKA non  DKPTKA; dan   d. RPTKA KEK.
PP No 34 Tahun 2021,3003421,BAB III: PENGESAHAN RENCANA PENGGUNAAN,300342103,PASAL 17,300342103017,"(1) Pengesahan RPTKA untuk pekerjaan bersifat  sementara diberikan untuk jangka waktu paling lama  6 (enam) bulan dan tidak dapat diperpanjang.   (2) Pengesahan RPTKA untuk pekerjaan lebih dari  6  (enam) b ulan dan Pengesahan RPTKA  non DKPTKA  diberikan untuk jangka waktu paling lama 2 (dua)  tahun dan dapat diperpanjang.   (3) Pengesahan RPTKA KEK diberikan untuk jangka  waktu paling lama 5 (lima) tahun dan dapat  diperpanjang.   (4) Pengesahan RPTKA KEK untuk jabatan direksi atau  komisaris, diberikan sekali dan berlaku selama TKA  yang bersangkutan menjadi direksi atau komisaris."
PP No 34 Tahun 2021,3003421,BAB III: PENGESAHAN RENCANA PENGGUNAAN,300342103,PASAL 18,300342103018,"Pengesahan RPTKA non  DKPTKA  diberikan kepada Pemberi  Kerja TKA untuk instansi Pemerintah, perwakilan negara  asing , badan internasional, lembaga sosial, lembaga  keagamaan, dan jabatan tertentu  di lembaga pendidikan.               2021, No.44  12 "
PP No 34 Tahun 2021,3003421,BAB III: PENGESAHAN RENCANA PENGGUNAAN,300342103,PASAL 19,300342103019,"(1) Pengesahan  RPTKA sebagaimana dimaksud dalam  Pasal 16 tidak berlaku bagi:   a. direksi atau komisaris dengan kepemilikan saham  tertentu,  atau pemegang saham sesuai dengan  ketentuan peraturan perundang  undangan;     b. pegawai diplomatik dan konsuler pada kantor  perwakilan negara asing; atau   c. TKA yang dibutuhkan oleh Pemberi Kerja TKA pada  jenis kegiatan produksi yang terhenti karena  keadaan darur at, vokasi, perusahaan rintisan ( start   up) berbasis teknologi, kunjungan bisnis, dan  penelitian untuk jangka waktu tertentu.   (2) Untuk mempekerjakan TKA pada jenis kegiatan   perusahaan  rintisan ( start  up) berbasis teknologi dan  vokasi untuk jangka waktu tertent u sebagaimana  dimaksud pada ayat (1) huruf c , Pemberi Kerja TKA   harus  menyampaikan data calon TKA secara daring  kepada Menteri atau pejabat yang ditunjuk.   (3) Jabatan pada kegiatan perusahaan rintisan ( start  up)  berbasis teknologi dan vokasi sebagaimana dimaks ud  pada ayat (2) ditetapkan oleh Menteri setelah  mendapatkan masukan dari kementerian/lembaga  terkait.   (4) Menteri atau pejabat yang ditunjuk sebagaimana  dimaksud pada ayat (2) menyampaikan data calon TKA  secara daring kepada menteri yang menyelenggarakan  urusan pemerintahan di bidang hukum dan hak asasi  manusia atau pejabat yang ditunjuk sebagai  rekomendasi untuk mendapatkan visa dan izin tinggal  dalam rangka bekerja .   (5) Jangka waktu bagi TKA yang bekerja  pada jenis  kegiatan  perusahaan rintisan ( start  up) berbas is  teknologi dan vokasi  sebagaimana dimaksud pada ayat  (3) diberikan paling lama 3 (tiga) bulan.   2021, No.44  13   (6) Pemberi Kerja TKA yang akan mempekerjakan TKA  pada jenis kegiatan perusahaan rintisan ( start  up)  berbasis teknologi dan vokasi melebihi jangka waktu  sebagaiman a dimaksud pada ayat (5) wajib memiliki  Pengesahan RPTKA.   (7) Dalam hal jangka waktu sebagaimana dimaksud pada  ayat (5) telah berakhir dan Pemberi Kerja  TKA tetap  akan mempekerjakan TKA tersebut, Pemberi Kerja TKA  harus mengajukan permohonan Pengesahan RPTKA.   (8) Permohonan Pengesahan RPTKA sebagaimana  dimaksud pada ayat (7) diajukan paling lambat  2 (dua)  minggu sebelum berakhirnya jangka waktu jabatan  TKA sebagaimana dimaksud pada ayat (5)."
PP No 34 Tahun 2021,3003421,BAB III: PENGESAHAN RENCANA PENGGUNAAN,300342103,PASAL 20,300342103020,"TKA yang dibutuhkan oleh Pemberi Kerja TKA pa da jenis  kegiatan produksi yang terhenti  karena keadaan darurat,  kunjungan bisnis, dan penelitian sebagaimana dimaksud  dalam Pasal 19 ayat (1)  huruf c  dapat masuk dan tinggal di  wilayah Indonesia dengan menggunakan visa dan  izin  tinggal sesuai dengan keten tuan peraturan perundang   undangan di bidang keimigrasian.     Bagian Kedua   Perpanjangan dan Perubahan Pengesahan Rencana  Penggunaan Tenaga Kerja Asing"
PP No 34 Tahun 2021,3003421,BAB III: PENGESAHAN RENCANA PENGGUNAAN,300342103,PASAL 21,300342103021,"(1) Permohonan perpanjangan Pengesahan RPTKA  diajukan oleh Pemberi Kerja TKA secara daring kepada  Menteri atau pejabat yang ditunjuk.   (2) Permohonan perpanjangan Pengesahan RPTKA  sebagaimana dimaksud pada ayat (1) diajukan paling  lambat 30 (tiga puluh) hari kerja sebelum jangka  waktu berakhir.   2021, No.44  14   (3) Permohonan perpanjangan Pengesahan RPTKA  sebagaimana dimaksud pada  ayat (1) disampaikan   oleh Pemberi Kerja TKA dengan memuat  paling sedikit:   a. identitas Pemberi Kerja TKA;   b. alasan perpanjangan Pengesahan RPTKA;   c. jabatan atau kedudukan TKA dalam struktur  organisasi perusahaan;   d. jumlah TKA;   e. jangka waktu penggunaan TKA;   f. lokas i kerja TKA;   g. identitas Tenaga Kerja Pendamping TKA; dan   h. realisasi penyerapan tenaga kerja Indonesia.   (4) Permohonan  perpanjangan Pengesahan RPTKA   sebagaimana dimaksud pada ayat ( 3) disampaikan  oleh Pemberi Kerja TKA dengan melampirkan dokumen  paling sedikit:   a. surat permohonan perpanjangan RPTKA;   b. Pengesahan RPTKA yang masih berlaku;   c. perjanjian kerja atau perjanjian lain;   d. paspor TKA yang masih berlaku;   e. kepesertaan program jaminan sosial;   f. nomor pokok wajib pajak TKA dan Pemberi Kerja  TKA; dan   g. laporan realisasi pel aksanaan pendidikan dan  pelatihan kerja bagi tenaga kerja Indonesia sesuai   dengan kualifikasi jabatan yang diduduki oleh  TKA.   (5) Dalam  hal permohonan perpanjangan Pengesahan  RPTKA  dinyatakan lengkap dan benar, Menteri atau  pejabat yang ditunjuk menerbitkan P engesahan RPTKA  perpanjangan  palin g lama  2 (dua) hari kerja.   (6) Jangka waktu  setiap Pengesahan RPTKA perpanjangan   sebagaimana dimaksud pada ayat (5) diberikan paling  lama 2 (dua) tahun dan Pengesahan RPTKA  perpanjangan di KEK diberikan paling lama 5 (lima)  tahun.  2021, No.44  15   (7) Pengesahan RPTKA perpanjangan digunakan  sebagai  rekomendasi  untuk mendapatkan izin tinggal dalam  rangka bekerja bagi TKA.   (8) Menteri atau pejabat yang ditunjuk sebagaimana  dimaksud pada ayat (5) menyampaikan data TKA yang  akan dipekerjakan  secara daring kepada menteri yang  menyelenggarakan urusan pemerintahan di bidang  hukum dan hak asasi manusia atau pejabat yang  ditunjuk sebagai rekomendasi untuk  mendapatkan  izin tinggal dalam rangka bekerja."
PP No 34 Tahun 2021,3003421,BAB III: PENGESAHAN RENCANA PENGGUNAAN,300342103,PASAL 22,300342103022,(1) Pemberi Kerja TKA dapat mengajukan permohonan  perub ahan Pengesahan RPTKA secara daring  kepada  Menteri atau pejabat yang ditunjuk mengenai:   a. alamat Pemberi Kerja TKA;   b. identitas TKA;    c. lokasi kerja TKA; dan/atau   d. nama Tenaga Kerja Pendamping TKA yang  dipekerjakan.   (2) Perubahan Pengesahan RPTKA sebagaimana dimak sud  pada ayat (1) diterbitkan oleh Menteri atau pejabat  yang ditunjuk paling lama 2 (dua) hari kerja sejak  permohonan dinyatakan lengkap dan benar.     Bagian Ketiga   Dana Kompensasi Penggunaan Tenaga Kerja Asing
PP No 34 Tahun 2021,3003421,BAB III: PENGESAHAN RENCANA PENGGUNAAN,300342103,PASAL 23,300342103023,"(1) Pemberi Kerja TKA wajib membayar DKPT KA atas  setiap TKA yang dipekerjakan .  (2) Pembayaran DKPTKA  dilakukan sesuai dengan jangka  waktu  TKA bekerja di wilayah Indonesia.   (3) Pembayaran DKPTKA sebagaimana dimaksud pada  ayat (1) dibayarkan oleh Pemberi Kerja TKA setelah  menerima kode billing  pembayaran D KPTKA dari  Menteri atau pejabat yang ditunjuk.   2021, No.44  16   (4) Kode billing  pembayaran DKPTKA sebagaimana  dimaksud pada ayat (3) disampaikan kepada Pemberi  Kerja TKA setelah data calon TKA dan dokumen  dinyatakan  lengkap oleh Menteri atau pejabat yang  ditunjuk.   (5) Pembayaran DKPTKA merupakan persyaratan  Pengesahan RPTKA .  (6) Ketentuan mengenai besaran dan penggunaan  DKPTKA sebagaimana dimaksud pada ayat (1)  dilaksanakan sesuai dengan ketentuan peraturan  perundang  undangan."
PP No 34 Tahun 2021,3003421,BAB III: PENGESAHAN RENCANA PENGGUNAAN,300342103,PASAL 24,300342103024,"(1) Pembayaran DKPTKA oleh Pemberi Kerja TKA  merupak an penerimaan negara bukan pajak atau  pendapatan daerah berupa retribusi daerah.   (2) DKPTKA  sebagaimana dimaksud pada ayat (1)  menjadi:   a. penerimaan negara bukan pajak untuk  Pengesahan RPTKA baru, Pengesahan RPTKA  perpanjangan bagi TKA yang bekerja di lokasi  lebih dari 1 (satu) provinsi, dan Pengesahan  RPTKA KEK;   b. pendapatan daerah provinsi untuk Pengesahan  RPTKA perpanjangan bagi TKA yang bekerja di  lokasi lebih dari 1 (satu) kabupaten/kota dalam 1  (satu) provinsi; dan   c. pendapatan daerah kabupaten/kota untuk  Pengesahan RPTKA perpanjangan bagi TKA yang  bekerja di lokasi dalam 1 (satu) kabupaten/kota.   (3) Pembayaran  DKPTKA sebagaimana dimaksud pada  ayat (1) untuk penerimaan negara bukan pajak  dibayarkan melalui bank persepsi yang ditunjuk oleh  Menteri dan untuk pendapa tan daerah dibayarkan  melalui bank yang ditunjuk oleh Pemerintah Daerah.       2021, No.44  17 "
PP No 34 Tahun 2021,3003421,BAB III: PENGESAHAN RENCANA PENGGUNAAN,300342103,PASAL 25,300342103025,(1) Kewajiban membayar DKPTKA  tidak berlaku bagi:   a. instansi Pemerintah;   b. perwakilan negara asing;   c. badan internasional;   d. lembaga sosial;   e. lembaga keagamaan; dan   f. jabatan tertentu di  lembaga pendidikan.   (2) Jabatan tertentu di lembaga pendidikan  yang  dibebaskan  pembayaran DKPTKA sebagaimana  dimaksud pada ayat (1) huruf f ditetapkan  oleh  Menteri setelah mendapatkan masukan dari  kementerian yang menyelenggarakan urusan  pemerintahan di bidang pendidikan.
PP No 34 Tahun 2021,3003421,BAB III: PENGESAHAN RENCANA PENGGUNAAN,300342103,PASAL 26,300342103026,"Ketentuan lebih lanjut mengenai tata cara permohonan,  perpanjangan, perubahan Pengesahan RPTKA, dan  pembayaran DKPTKA sebagaimana dimaksud dalam Pasal  12 sampai dengan Pasal 25 diatur dengan Peraturan  Menteri.     BAB IV : IZIN TINGGAL TENAGA KERJA ASING"
PP No 34 Tahun 2021,3003421,BAB IV: IZIN TINGGAL TENAGA KERJA ASING,300342104,PASAL 27,300342104027,"(1) Setiap TKA yang dipekerjakan oleh Pemberi Kerja TKA  di Indonesia  wajib memiliki izin tinggal.   (2) Jenis dan tata cara pemberian izin tinggal  sebagaimana  dimaksud pada ayat (1) sesuai dengan  ketentuan peraturan per undang  undangan di bidang  keimigrasian.             2021, No.44  18   BAB V : PENDIDIKAN DAN PELATIHAN  KERJA  BAGI TENAGA KERJA PENDAMPING DAN TENAGA KERJA ASING"
PP No 34 Tahun 2021,3003421,BAB V: PENDIDIKAN DAN PELATIHAN  KERJA  BAGI TENAGA,300342105,PASAL 28,300342105028,(1) Penunjukan tenaga kerja Indonesia sebagai Tenaga  Kerja Pendamping  TKA dilaksanakan untuk alih  teknologi dan alih kea hlian.   (2) Alih teknologi dan alih keahlian sebagaimana  dimaksud pada ayat (1) dilaksanakan melalui  pendidikan dan/atau pelatihan kerja kepada Tenaga  Kerja Pendamping TKA  sehingga memiliki kemampuan  untuk mengimplementasikan teknologi yang  dipergunakan oleh TK A dalam melaksanakan  pekerjaan.
PP No 34 Tahun 2021,3003421,BAB V: PENDIDIKAN DAN PELATIHAN  KERJA  BAGI TENAGA,300342105,PASAL 29,300342105029,(1) Pendidikan dan pelatihan  kerja  bagi Tenaga Kerja  Pendamping TKA dapat dilaksanakan di dalam  dan/atau di luar negeri.   (2) Tenaga Kerja Pendamping TKA  yang mengikuti  pendidikan dan pelatihan kerja sebagaimana  dimaksud p ada ayat (1) mendapat sertifikat  pendidikan dan pelatihan kerja dan/atau sertifikat  kompetensi sesuai dengan ketentuan peraturan  perundang  undangan.   (3) Pelaksanaan pendidikan dan pelatihan  kerja  bagi  Tenaga Kerja Pendamping TKA  di dalam negeri  sebagaimana dim aksud pada ayat (1) dilaksanakan  sesuai dengan ketentuan peraturan perundang   undangan.
PP No 34 Tahun 2021,3003421,BAB V: PENDIDIKAN DAN PELATIHAN  KERJA  BAGI TENAGA,300342105,PASAL 30,300342105030,"Pendidikan dan pelatihan bahasa Indonesia kepada TKA  dapat dilaksanakan oleh Pemberi Kerja TKA atau bekerja  sama dengan lembaga pendidikan atau lembaga pelatiha n  bahasa Indonesia.   2021, No.44  19 "
PP No 34 Tahun 2021,3003421,BAB V: PENDIDIKAN DAN PELATIHAN  KERJA  BAGI TENAGA,300342105,PASAL 31,300342105031,"Ketentuan lebih lanjut mengenai pelaksanaan pendidikan  dan pelatihan  kerja  bagi Tenaga Kerja Pendamping TKA dan  TKA sebagaimana dimaksud dalam Pasal 28 sampai  dengan Pasal 30 diatur dengan Peraturan Menteri.     BAB VI : PELAPORAN , PEMBINAAN, DAN PENGAWASAN   Bagian Kesatu   Pelaporan"
PP No 34 Tahun 2021,3003421,"BAB VI: PELAPORAN , PEMBINAAN, DAN PENGAWASAN",300342106,PASAL 32,300342106032,(1) Pemberi Kerja TKA wajib melaporkan setiap  1 (satu)  tahun kepada Menteri atau pejabat yang ditunjuk  untuk pelaksanaan:   a. penggunaan TKA;   b. pendidikan dan pelatihan kerja bagi Tenaga Kerja  Pendamping TKA; dan   c. alih teknologi dan alih keahlian dari TKA kepada   Tenaga Kerja Pendamping TKA.   (2) Pemberi Kerja TKA untuk pekerjaan yang bersifat  sementara  wajib melaporkan pelaksanaan penggunaan  TKA sebagaimana dimaksud pada  ayat (1) huruf a  setelah berakhirnya perjanjian kerja kepada Menteri  atau pejabat yang ditunjuk.   (3) Pemberi Kerja TKA wajib melaporkan kepada Menteri  atau pejabat yang ditunjuk untuk perjanjian kerja  TKA  yang telah berakhir atau diakhiri sebelum jangka  waktu perjanjian kerj a berakhir.
PP No 34 Tahun 2021,3003421,"BAB VI: PELAPORAN , PEMBINAAN, DAN PENGAWASAN",300342106,PASAL 33,300342106033,"Menteri atau pejabat yang ditunjuk menyediakan data TKA  yang dipekerjakan oleh Pemberi Kerja TKA secara daring   dan dapat diakses oleh dinas yang menyelenggarakan  urusan pemerintahan di bidang ketenagakerjaan provinsi  2021, No.44  20   dan kabupaten/kot a sesuai dengan lokasi kerja TKA   melalui sistem informasi ketenagakerjaan .    Bagian Kedua   Pembinaan"
PP No 34 Tahun 2021,3003421,"BAB VI: PELAPORAN , PEMBINAAN, DAN PENGAWASAN",300342106,PASAL 34,300342106034,Pembinaan penggunaan TKA dilakukan oleh kementerian  yang menyelenggarakan urusan pemerintahan di bidang  ketenagakerjaan dan dinas yang menyelenggar akan urusan  pemerintahan di bidang ketenagakerjaan provinsi dan  kabupaten/kota sesuai dengan kewenangannya.     Bagian Ketiga   Pengawasan
PP No 34 Tahun 2021,3003421,"BAB VI: PELAPORAN , PEMBINAAN, DAN PENGAWASAN",300342106,PASAL 35,300342106035,"(1) Pengawasan penggunaan TKA dilaksanakan oleh:   a. Pengawas Ketenagakerjaan pada kementerian   yang menyelenggarakan  urusan pemerintahan di  bidang ketenagakerjaan dan/atau dinas yang  menyelenggarakan urusan pemerintahan  di  bidang ketenagakerjaan provinsi; dan/atau   b. Pejabat imigrasi yang bertugas di bidang  pengawasan  dan penindakan keimigrasian,   secara t erkoordinasi sesuai dengan lingkup tugas dan  kewenangan masing  masing.   (2) Pengawas Ketenagakerjaan sebagaimana dimaksud  pada ayat (1) huruf a melakukan pengawasan pada  norma penggunaan TKA sesuai dengan ketentuan  peraturan perundang  undangan di bidang  ketenag akerjaan.             2021, No.44  21   BAB VII : SANKSI ADMINISTRATIF"
PP No 34 Tahun 2021,3003421,BAB VII: SANKSI ADMINISTRATIF,300342107,PASAL 36,300342107036,"(1) Pemberi Kerja TKA yang melanggar ketentuan  Pasal 6  ayat (1), Pasal 6 ayat (2), Pasal 6 ayat (3), Pasal 7 ayat  (2), Pasal 8 ayat (1), Pasal 10, Pasal 11 ayat (1), Pasal  19 ayat (6), Pasal 23 aya t (1), Pasal 32 ayat (1), Pasal  32 ayat (2), dan/atau  Pasal 32 ayat (3), dikenai sanksi  administratif berupa:   a. denda;   b. penghentian sementara proses permohonan  Pengesahan RPTKA; dan /atau   c. pencabutan  Pengesahan RPTKA.   (2) Sanksi administratif se bagaimana dimaksud pada ayat  (1) diberikan oleh Menteri atau pejabat yang ditunjuk.   (3) Menteri atau pejabat yang ditunjuk sebagaimana  dimaksud pada ayat (2) dalam mengenakan sanksi  administratif berdasarkan surat pemberitahuan  pengenaan sanksi administratif d ari Pengawas  Ketenagakerjaan."
PP No 34 Tahun 2021,3003421,BAB VII: SANKSI ADMINISTRATIF,300342107,PASAL 37,300342107037,"(1) Sanksi denda sebagaimana dimaksud dalam  Pasal 36  ayat (1) huruf a dikenakan kepada Pemberi Kerja TKA  yang melanggar ketentuan tidak memiliki Pengesahan  RPTKA sebagaimana dimaksud dalam Pasal 6 ayat (1) ,  Pasal 6  ayat (2) , dan Pasal 19  ayat (6).   (2) Besaran sanksi denda sebagaimana dimaksud pada  ayat (1) dikenakan per jabatan per orang per bulan  dengan ketentuan sebagai berikut:   a. 1 (satu) bulan dikenai sanksi denda sebesar  Rp6.000.000,00 (enam juta rupia h);  b. 2 (dua) bulan dikenai sanksi denda sebesar  Rp12.000.000,00 (dua belas juta rupiah);   c. 3 (tiga) bulan dikenai sanksi denda sebesar  Rp18.000.000,00 (delapan belas juta rupiah);   2021, No.44  22   d. 4 (empat) bulan dikenai sanksi denda sebesar  Rp24.000.000,00 (dua puluh empat j uta rupiah);   e. 5 (lima) bulan dikenai sanksi denda sebesar  Rp30.000.000,00 (tiga puluh juta rupiah); atau   f. 6 (enam) bulan dikenai sanksi denda sebesar  Rp36.000.000,00 (tiga puluh enam juta rupiah) .  (3) Penghitungan besaran sanksi denda sebagaimana  dimaksud pada a yat (2) dikenakan kepada Pemberi  Kerja TKA dimulai sejak TKA memasuki wilayah  Indonesia sampai dengan 6 (enam) bulan.   (4) Sanksi denda sebagaimana dimaksud pada ayat (2)  dibayarkan  ke kas negara.   (5) Pembayaran sanksi denda sebagaimana dimaksud  pada ayat (2) dilak ukan oleh Pemberi Kerja TKA paling  lama 2 (dua) minggu sejak diterima atau diumumkan  pengenaan sanksi denda."
PP No 34 Tahun 2021,3003421,BAB VII: SANKSI ADMINISTRATIF,300342107,PASAL 38,300342107038,"(1) Pemberi Kerja TKA yang tidak membayar sanksi denda  dalam jangka waktu paling lama 2 (dua) minggu  sebagaimana  dimaksud dalam Pasal 37  ayat (5)  dikenakan sanksi penghentian sementara  proses  permohonan Pengesahan RPTKA .  (2) Pemberi Kerja TKA sebagaimana dimaksud pada ayat  (1) tetap berkewajiban untuk membayar sanksi denda  dan denda keterlambatan sebesar 2% (dua persen) per   bulan dari jumlah s anksi denda yang harus  dibayarkan.   (3) Denda keterlambatan sebagaimana dimaksud pada  ayat (2) dikenakan paling lama 6 (enam) bulan.   (4) Apabila dalam jangka waktu 6 (enam) bulan sejak  batas waktu pembayaran Pemberi Kerja TKA tidak  membayar sanksi denda dan denda keterlambatan ,  Menteri atau pejabat yang ditunjuk menyerahkan  penagihan kepada instansi yang berwenang mengurusi  piutang negara untuk di proses lebih lanjut.     2021, No.44  23 "
PP No 34 Tahun 2021,3003421,BAB VII: SANKSI ADMINISTRATIF,300342107,PASAL 39,300342107039,"(1) Sanksi penghentian sementara proses permohonan  Pengesahan RPTKA  sebagaimana dimaksud dala m  Pasal 36 ayat (1) huruf b dikenakan kepada Pemberi  Kerja TKA yang melanggar ketentuan:   a. tidak memfasilitasi pendidikan dan pelatihan  bahasa Indonesia kepada TKA sebagaimana  dimaksud dalam Pasal 7 ayat (2);   b. tidak mendaftarkan TKA dalam program jaminan  sosial nasional bagi TKA yang bekerja lebih dari 6  (enam) bulan atau program asuransi  pada  perusahaan asuransi bagi TKA yang bekerja  kurang dari 6 (enam) bulan  sebagaimana  dimaksud dalam Pasal 8 ayat (1);   c. tidak melaporkan setiap 1 (satu) tahun kepada  Menteri a tau pejabat yang ditunjuk untuk  pelaksanaan penggunaan TKA, pelaksanaan  pendidikan dan pelatihan kerja bagi Tenaga Kerja  Pendamping TKA, dan pelaksanaan alih teknologi  dan alih keahlian dari TKA kepada Tenaga Kerja  Pendamping TKA sebagaimana dimaksud dalam   Pasal 32 ayat (1);   d. tidak melaporkan pelaksanaan penggunaan TKA  untuk pekerjaan yang bersifat sementara setelah  berakhirnya perjanjian kerja kepada Menteri atau  pejabat yang ditunjuk sebagaimana dimaksud  dalam Pasal 32 ayat (2); dan/atau   e. tidak melaporkan k epada Menteri atau pejabat  yang ditunjuk untuk perjanjian kerja TKA yang  telah berakhir atau diakhiri sebelum jangka  waktu perjanjian kerja berakhir sebagaimana  dimaksud dalam Pasal 32 ayat (3).   (2) Sanksi penghentian sementara proses permohonan  Pengesahan RPT KA sebagaimana dimaksud pada ayat  (1) diberikan untuk jangka waktu paling lama 3 (tiga)  bulan.   2021, No.44  24   (3) Sanksi penghentian sementara proses permohonan  Pengesahan RPTKA  sebagaimana dimaksud pada ayat  (2) memuat kewajiban yang harus dilaksanakan  oleh  Pemberi Kerja TK A terhadap pelanggaran yang telah  dilakukan.   (4) Dalam hal Pemberi Kerja TKA tidak melaksanakan  kewajiban sebagaimana dimaksud pada ayat (3) akan  dikenakan sanksi pencabutan Pengesahan RPTKA."
PP No 34 Tahun 2021,3003421,BAB VII: SANKSI ADMINISTRATIF,300342107,PASAL 40,300342107040,(1) Sanksi pencabutan Pengesahan RPTKA sebagaimana  dimaksud da lam Pasal 36 ayat (1) huruf c dikenakan   kepada Pemberi Kerja TKA yang melanggar ketentuan:   a. mempekerjakan TKA tidak sesuai dengan  Pengesahan RPTKA sebagaimana dimaksud dalam  Pasal 6 ayat (3);   b. mempekerjakan TKA rangkap jabatan dalam  perusahaan yang sama seb agaimana dimaksud  dalam Pasal 10;   c. mempekerjakan TKA pada jabatan yang  mengurusi personalia sebagaimana dimaksud  dalam Pasal 11 ayat (1); dan/atau   d. tidak membayar DKPTKA atas setiap TKA yang  dipekerjakan sebagaimana dimaksud dalam Pasal  23 ayat (1).
PP No 34 Tahun 2021,3003421,BAB VII: SANKSI ADMINISTRATIF,300342107,PASAL 41,300342107041,"Menteri atau pejabat yang ditunjuk menyampaikan  pencabutan Pengesahan RPTKA kepada menteri yang  menyelenggarakan urusan pemerintahan di bidang hukum  dan hak asasi manusia atau pejabat yang ditunjuk untuk  dilakukan tindakan keimigrasian sesuai dengan kete ntuan  peraturan perundang  undangan di bidan g keimigrasian.           2021, No.44  25 "
PP No 34 Tahun 2021,3003421,BAB VII: SANKSI ADMINISTRATIF,300342107,PASAL 42,300342107042,Ketentuan lebih lanjut mengenai tata cara pengenaan  sanksi administratif sebagaimana dimaksud dalam Pasal  36 sampai dengan Pasal 41 diatur dengan Peraturan  Menteri.     BAB VIII : PENDANAAN
PP No 34 Tahun 2021,3003421,BAB VIII: PENDANAAN,300342108,PASAL 43,300342108043,"Segala pendanaan yang diperlukan untuk pelaksanaan  Peraturan Pemerintah ini dibebankan pada Anggaran  Pendapatan dan Belanja Negara, Anggaran Pendapatan dan  Belanja Daerah provinsi, serta sumber pendanaan lainnya  yang sah sesuai dengan ketentuan per aturan perundang   undangan.     BAB IX : KETENTUAN LAIN  LAIN"
PP No 34 Tahun 2021,3003421,BAB IX: KETENTUAN LAIN  LAIN,300342109,PASAL 44,300342109044,Proses penggunaan TKA sebagaimana diatur dalam  Peraturan Pemerintah ini dilakukan melalui penggunaan  data secara bersama dan terintegrasi secara daring .     BAB X : KETENTUAN PERALIHAN
PP No 34 Tahun 2021,3003421,BAB X: KETENTUAN PERALIHAN,300342110,PASAL 45,300342110045,"Pada saat Peraturan Pemerintah ini mulai berlaku:   a. perizinan penggunaan TKA yang sudah terbit masih  tetap berlaku sampai dengan habis masa berlakunya;  dan  b. perizinan penggunaan TKA yang sedang dalam proses  permohonan disesuaikan dengan ketentuan dalam  Peratu ran Pemerintah ini.     2021, No.44  26   BAB XI : KETENTUAN PENUTUP"
PP No 34 Tahun 2021,3003421,BAB XI: KETENTUAN PENUTUP,300342111,PASAL 46,300342111046,"Pada saat Peraturan Pemerintah ini mulai berlaku,  Peraturan Presiden Nomor 20 Tahun 2018 tentang  Penggunaan Tenaga Kerja Asing (Lembaran Negara  Republik Indonesia Tahun 2018 Nomor 39), dicabut dan  dinyatakan tidak berlaku."
PP No 34 Tahun 2021,3003421,BAB XI: KETENTUAN PENUTUP,300342111,PASAL 47,300342111047,"Pada saat Peraturan Pemerintah ini mulai berlaku,  Peraturan Daerah dan Peraturan Kepala Daerah yang  mengatur mengenai retribusi yang berasal dari  perpanjangan izin mempekerjakan TKA wajib  menyesuaikan dengan ketentuan dalam  Peraturan  Pemerintah ini paling lambat 3 (tiga) bulan terhitung sejak  Peraturan Pemerintah ini berlaku."
PP No 34 Tahun 2021,3003421,BAB XI: KETENTUAN PENUTUP,300342111,PASAL 48,300342111048,"Peraturan Pemerintah ini mulai berlaku pada tanggal  1  April 2021.                               2021, No.44  27 "
PP No 35 Tahun 2021,3003521,BAB VI: PENGAWASAN KETENAGAKERJAAN,300352106,PASAL 60,300352106060,"Pengawasan ketenagakerjaan terhadap penerapan  ketentuan dalam Peraturan Pemerintah ini  dilaksanakan oleh Pengawas Ketenagakerjaan pada  kementerian yang menyelenggarakan urusan  pemerintahan di bidang ketenagakerj aan dan/atau  dinas yang menyelenggarakan urusan pemerintahan di  bidang ketenagakerjaan provinsi.           2021, No.45  39   BAB VII : SANKSI ADMINISTRATIF"
